buy_date,swing_high,swing_low,buy_price,sell_price,sell_date,returns,holding_period,stock
2019-10-09,1564.6500244140625,1365.0673828125,1437.15,1553.19,2019-11-05,8.07,27.0,ACC
2019-11-22,1511.199951171875,1320.173095703125,1480.36,1511.26,2020-01-13,2.09,52.0,ACC
2020-02-04,1471.12,854.3419189453125,1471.12,1163.15,2020-04-17,-20.93,73.0,ACC
2020-09-01,1437.699951171875,1251.31396484375,1329.67,1433.2,2020-10-07,7.79,36.0,ACC
2020-12-08,1704.3499755859375,1501.1466064453125,1677.34,1711.4,2021-01-08,2.03,31.0,ACC
2021-01-29,1765.75,1533.17041015625,1653.22,1776.08,2021-02-15,7.43,17.0,ACC
2021-07-05,2072.300048828125,1909.73193359375,2007.64,2071.59,2021-07-13,3.19,8.0,ACC
2021-08-24,2474.199951171875,2278.39,2278.39,2470.88,2021-09-03,8.45,10.0,ACC
2021-09-30,2374.300048828125,2122.11181640625,2281.55,2373.07,2021-11-02,4.01,33.0,ACC
2021-12-03,2297.60009765625,2037.9783935546875,2279.44,2298.45,2022-01-12,0.83,40.0,ACC
2022-01-27,2166.78,1878.33251953125,2166.78,2144.03,2022-03-31,-1.05,63.0,ACC
2022-04-20,2262.050048828125,2085.38,2085.38,2280.04,2022-04-26,9.33,6.0,ACC
2022-06-08,2167.10009765625,2034.27001953125,2155.72,2160.05,2022-07-04,0.2,26.0,ACC
2022-10-13,2428.050048828125,2220.908935546875,2327.58,2417.85,2022-11-02,3.88,20.0,ACC
2022-12-26,2383.86,1597.59130859375,2383.86,1780.06,2023-04-18,-25.33,113.0,ACC
2023-06-26,1891.75,1774.1336669921875,1780.86,1890.45,2023-07-26,6.15,30.0,ACC
2023-10-10,1976.78,1815.25,1976.78,1969.11,2023-12-04,-0.39,55.0,ACC
2014-05-09,22.565000534057617,20.7,20.7,21.89,2014-05-13,5.75,4.0,APLAPOLLO
2014-05-19,23.360000610351562,21.690176010131836,22.06,24.88,2014-05-23,12.78,4.0,APLAPOLLO
2014-09-02,32.494998931884766,26.577835083007812,31.16,31.84,2014-10-14,2.18,42.0,APLAPOLLO
2015-02-16,36.78499984741211,33.084285736083984,35.49,35.87,2015-02-24,1.07,8.0,APLAPOLLO
2015-06-04,44.31999969482422,35.608543395996094,41.6,43.81,2015-07-15,5.31,41.0,APLAPOLLO
2015-08-13,49.67499923706055,39.13970184326172,42.73,49.25,2015-09-04,15.26,22.0,APLAPOLLO
2015-11-10,55.095001220703125,52.74311828613281,53.77,55.13,2015-11-26,2.53,16.0,APLAPOLLO
2016-01-19,68.79499816894531,54.164730072021484,68.34,68.85,2016-03-22,0.75,63.0,APLAPOLLO
2016-07-28,96.05999755859375,87.81424713134766,91.56,96.8,2016-08-17,5.72,20.0,APLAPOLLO
2016-09-14,93.88500213623047,80.69255065917969,93.26,91.84,2016-10-20,-1.52,36.0,APLAPOLLO
2016-11-10,95.38,91.8821029663086,95.38,92.04,2016-11-11,-3.5,1.0,APLAPOLLO
2017-03-03,114.3499984741211,101.59133911132812,105.34,115.24,2017-03-17,9.4,14.0,APLAPOLLO
2017-05-26,148.47000122070312,143.65016174316406,144.41,148.25,2017-06-07,2.66,12.0,APLAPOLLO
2017-07-11,161.79,153.98829650878906,161.79,159.2,2017-08-01,-1.6,21.0,APLAPOLLO
2017-08-11,161.36000061035156,141.98597717285156,152.76,161.09,2017-09-08,5.45,28.0,APLAPOLLO
2017-11-27,194.27000427246094,188.34,188.34,193.03,2017-11-30,2.49,3.0,APLAPOLLO
2018-02-02,212.41000366210938,183.59640502929688,211.03,211.34,2018-04-06,0.15,63.0,APLAPOLLO
2018-05-09,212.56500244140625,155.86436462402344,211.05,181.09,2018-08-07,-14.2,90.0,APLAPOLLO
2018-08-30,165.74,123.20448303222656,165.74,127.94,2018-11-29,-22.81,91.0,APLAPOLLO
2018-12-18,126.73,104.89901733398438,126.73,115.42,2019-02-25,-8.92,69.0,APLAPOLLO
2019-05-13,159.9949951171875,141.75567626953125,145.61,159.2,2019-05-21,9.33,8.0,APLAPOLLO
2019-06-20,164.0449981689453,147.5397186279297,152.55,163.18,2019-07-04,6.97,14.0,APLAPOLLO
2019-07-22,149.39,125.41096496582031,149.39,132.27,2019-09-23,-11.46,63.0,APLAPOLLO
2020-03-03,187.22000122070312,124.04374694824219,183.02,138.01,2020-05-04,-24.59,62.0,APLAPOLLO
2021-07-15,875.2999877929688,728.62,728.62,886.54,2021-07-28,21.67,13.0,APLAPOLLO
2021-08-24,882.4749755859375,752.9418334960938,756.76,883.11,2021-09-08,16.7,15.0,APLAPOLLO
2021-09-30,883.7000122070312,755.6990966796875,826.11,878.59,2021-11-10,6.35,41.0,APLAPOLLO
2022-01-10,938.8499755859375,772.441650390625,925.66,904.11,2022-03-14,-2.33,63.0,APLAPOLLO
2022-05-09,994.2999877929688,805.5789184570312,929.62,995.9,2022-06-03,7.13,25.0,APLAPOLLO
2022-06-21,904.5499877929688,826.5443115234375,865.3,907.99,2022-07-20,4.93,29.0,APLAPOLLO
2022-09-01,1066.75,958.17,958.17,1066.64,2022-09-19,11.32,18.0,APLAPOLLO
2022-11-10,1123.949951171875,1043.726318359375,1062.28,1125.74,2022-11-23,5.97,13.0,APLAPOLLO
2022-12-23,1188.9000244140625,1035.201904296875,1067.26,1180.07,2023-01-19,10.57,27.0,APLAPOLLO
2023-03-13,1204.99,1089.4395751953125,1204.99,1198.83,2023-06-09,-0.51,88.0,APLAPOLLO
2023-09-22,1676.050048828125,1542.699951171875,1607.8,1649.26,2023-10-13,2.58,21.0,APLAPOLLO
2023-11-02,1696.25,1547.7,1547.7,1701.35,2023-11-28,9.93,26.0,APLAPOLLO
2023-12-21,1585.699951171875,1333.5999755859375,1572.82,1540.06,2024-03-01,-2.08,71.0,APLAPOLLO
2017-08-08,292.875,275.6223449707031,278.11,293.72,2017-10-06,5.61,59.0,AUBANK
2018-02-01,327.63,286.5775451660156,327.63,309.44,2018-03-28,-5.55,55.0,AUBANK
2018-06-28,339.67498779296875,327.86724853515625,337.23,328.8,2018-08-07,-2.5,40.0,AUBANK
2018-09-21,341.12,260.3901062011719,341.12,297.38,2018-11-19,-12.82,59.0,AUBANK
2019-01-29,298.99,281.2711486816406,298.99,291.93,2019-03-13,-2.36,43.0,AUBANK
2019-03-25,308.45001220703125,274.9171142578125,280.39,310.69,2019-04-22,10.81,28.0,AUBANK
2019-06-20,344.875,315.7621765136719,342.7,340.79,2019-08-13,-0.56,54.0,AUBANK
2019-09-18,341.25,324.11,324.11,339.79,2019-09-24,4.84,6.0,AUBANK
2019-09-26,344.625,322.1,322.1,348.25,2019-10-23,8.12,27.0,AUBANK
2020-03-09,554.76,189.66184997558594,554.76,235.22,2020-06-05,-57.6,88.0,AUBANK
2020-09-01,367.2250061035156,316.51055908203125,337.68,365.17,2020-10-07,8.14,36.0,AUBANK
2020-12-22,470.7749938964844,423.1,423.1,472.85,2021-02-02,11.76,42.0,AUBANK
2021-04-13,540.94,456.7550354003906,540.94,507.45,2021-06-03,-6.19,51.0,AUBANK
2021-09-01,594.7000122070312,588.93,588.93,589.54,2021-10-05,0.1,34.0,AUBANK
2021-11-29,584.6749877929688,498.6637268066406,561.79,576.6,2022-01-06,2.64,38.0,AUBANK
2022-02-25,643.7750244140625,531.2926635742188,600.96,640.56,2022-04-04,6.59,38.0,AUBANK
2022-05-09,658.27,548.9542236328125,658.27,590.23,2022-08-01,-10.34,84.0,AUBANK
2022-09-27,642.5499877929688,574.143798828125,609.73,636.3,2022-11-10,4.36,44.0,AUBANK
2023-01-06,649.0,603.1555786132812,638.17,647.7,2023-02-08,1.49,33.0,AUBANK
2023-02-23,679.2000122070312,559.1635131835938,598.98,666.7,2023-04-17,11.31,53.0,AUBANK
2023-06-23,789.8499755859375,744.4194946289062,746.31,783.31,2023-07-07,4.96,14.0,AUBANK
2023-07-25,748.72,700.7000122070312,748.72,740.13,2023-08-25,-1.15,31.0,AUBANK
2023-10-03,729.75,665.9500122070312,718.37,731.52,2023-11-15,1.83,43.0,AUBANK
2024-01-19,743.7,566.7999877929688,743.7,,,,,AUBANK
2019-01-23,98.0999984741211,88.09037017822266,97.38,97.51,2019-02-08,0.13,16.0,ATGL
2019-05-14,163.25,114.2041015625,120.15,161.79,2019-05-29,34.66,15.0,ATGL
2019-07-26,162.71,127.38496398925781,162.71,154.03,2019-10-15,-5.33,81.0,ATGL
2020-01-27,184.85000610351562,174.52,174.52,189.0,2020-02-24,8.3,28.0,ATGL
2020-02-26,153.66,81.45264434814453,153.66,108.16,2020-05-11,-29.61,75.0,ATGL
2020-07-29,159.1999969482422,146.73,146.73,159.55,2020-08-05,8.74,7.0,ATGL
2021-06-22,1385.89,815.3093872070312,1385.89,983.56,2021-08-18,-29.03,57.0,ATGL
2022-02-11,1883.949951171875,1586.73974609375,1805.88,1879.56,2022-03-23,4.08,40.0,ATGL
2022-05-10,2589.5,2293.00146484375,2388.03,2567.1,2022-05-31,7.5,21.0,ATGL
2022-06-20,2485.75,1988.247314453125,2162.76,2477.55,2022-07-08,14.56,18.0,ATGL
2022-09-27,3602.85009765625,3099.605224609375,3387.91,3602.8,2022-11-01,6.34,35.0,ATGL
2022-12-06,3793.0,3231.3544921875,3610.16,3842.64,2022-12-30,6.44,24.0,ATGL
2023-01-30,2513.5,678.2885131835938,2513.5,1022.46,2023-03-27,-59.32,56.0,ATGL
2023-05-10,850.83,634.0555419921875,850.83,661.33,2023-07-27,-22.27,78.0,ATGL
2023-09-01,644.2000122070312,533.75,628.28,696.5,2023-11-29,10.86,89.0,ATGL
2022-05-17,639.0,555.5,586.92,635.8,2022-07-14,8.33,58.0,AWL
2022-10-06,726.77,344.45001220703125,726.77,477.5,2023-03-09,-34.3,154.0,AWL
2023-03-31,444.29998779296875,378.0,403.96,467.45,2023-05-23,15.72,53.0,AWL
2023-06-20,421.45,404.0,421.45,417.3,2023-07-26,-0.98,36.0,AWL
2023-08-03,397.98,293.3999938964844,397.98,355.21,2023-11-29,-10.75,118.0,AWL
2024-01-25,366.45001220703125,333.79998779296875,353.26,367.5,2024-02-20,4.03,26.0,AWL
2017-09-29,186.89999389648438,178.54,178.54,187.96,2017-11-03,5.28,35.0,ABCAPITAL
2017-12-07,187.93,145.5500030517578,187.93,155.62,2018-04-06,-17.19,120.0,ABCAPITAL
2018-05-14,153.16,124.25,153.16,139.7,2018-07-25,-8.79,72.0,ABCAPITAL
2018-08-28,139.9,94.44999694824219,139.9,110.2,2018-11-16,-21.23,80.0,ABCAPITAL
2018-12-06,100.4,78.5,100.4,86.32,2019-02-26,-14.02,82.0,ABCAPITAL
2019-05-14,104.0999984741211,90.8499984741211,94.97,102.48,2019-06-06,7.91,23.0,ABCAPITAL
2019-06-18,93.46,81.0,93.46,90.15,2019-08-20,-3.54,63.0,ABCAPITAL
2019-10-01,85.42,76.4000015258789,85.42,83.23,2019-11-05,-2.56,35.0,ABCAPITAL
2020-01-31,101.1,40.04999923706055,101.1,52.04,2020-06-03,-48.53,124.0,ABCAPITAL
2020-07-31,61.54999923706055,54.099998474121094,55.88,60.15,2020-08-20,7.64,20.0,ABCAPITAL
2020-10-16,68.0999984741211,60.35,60.35,66.02,2020-10-22,9.4,6.0,ABCAPITAL
2020-12-22,93.30000305175781,80.8499984741211,81.4,93.13,2021-01-18,14.41,27.0,ABCAPITAL
2021-01-28,94.0999984741211,79.45,79.45,94.33,2021-02-16,18.73,19.0,ABCAPITAL
2021-03-26,119.75,113.05000305175781,119.59,119.85,2021-05-12,0.22,47.0,ABCAPITAL
2021-06-21,124.5999984741211,113.94999694824219,117.58,123.28,2021-07-19,4.85,28.0,ABCAPITAL
2021-08-06,118.09,99.05000305175781,118.09,115.02,2021-09-17,-2.6,42.0,ABCAPITAL
2021-10-20,112.75,96.69999694824219,107.33,111.89,2021-11-10,4.25,21.0,ABCAPITAL
2022-01-25,117.69999694824219,98.5999984741211,115.07,109.95,2022-03-25,-4.45,59.0,ABCAPITAL
2022-05-09,106.53,87.3499984741211,106.53,94.77,2022-07-19,-11.04,71.0,ABCAPITAL
2022-09-26,117.3499984741211,107.6500015258789,111.4,117.21,2022-10-28,5.22,32.0,ABCAPITAL
2023-01-27,152.0,135.6999969482422,138.19,151.74,2023-03-02,9.81,34.0,ABCAPITAL
2023-03-28,159.75,147.23,147.23,159.7,2023-04-11,8.47,14.0,ABCAPITAL
2023-08-16,190.39999389648438,181.14999389648438,183.61,190.34,2023-09-05,3.67,20.0,ABCAPITAL
2023-09-14,183.8000030517578,175.0500030517578,183.41,182.23,2023-10-20,-0.64,36.0,ABCAPITAL
2023-10-25,174.10000610351562,156.9499969482422,173.92,174.12,2024-01-05,0.11,72.0,ABCAPITAL
2024-01-25,180.35000610351562,167.63,167.63,181.09,2024-02-05,8.03,11.0,ABCAPITAL
2024-03-07,182.91,182.91,182.91,,,,,ABCAPITAL
2014-06-10,123.4105453491211,112.61705017089844,117.69,127.5,2014-07-17,8.34,37.0,ABFRL
2014-08-04,123.50911712646484,109.0685043334961,116.9,125.44,2014-09-12,7.31,39.0,ABFRL
2014-10-20,122.64,103.74568939208984,122.64,120.64,2014-12-29,-1.63,70.0,ABFRL
2015-02-10,115.9,112.76490783691406,115.9,113.67,2015-03-20,-1.92,38.0,ABFRL
2015-03-25,115.96846008300781,111.18777465820312,112.93,117.69,2015-04-08,4.22,14.0,ABFRL
2015-04-22,135.5840301513672,112.98,112.98,146.04,2015-05-05,29.26,13.0,ABFRL
2015-06-12,181.02513122558594,160.57171630859375,165.68,182.38,2015-07-03,10.08,21.0,ABFRL
2015-08-24,231.54263305664062,183.88368225097656,202.49,235.29,2015-09-16,16.2,23.0,ABFRL
2015-11-03,216.45,205.86495971679688,216.45,214.74,2015-12-18,-0.79,45.0,ABFRL
2016-01-18,210.61,126.3183822631836,210.61,153.0,2016-04-12,-27.35,85.0,ABFRL
2016-05-06,139.67471313476562,127.9448013305664,138.69,139.96,2016-06-30,0.92,55.0,ABFRL
2016-09-14,149.2853546142578,135.7318878173828,144.83,149.08,2016-10-24,2.93,40.0,ABFRL
2016-11-10,146.42,125.973388671875,146.42,138.68,2017-01-12,-5.29,63.0,ABFRL
2017-03-08,151.65106201171875,143.27255249023438,146.86,151.38,2017-04-03,3.08,26.0,ABFRL
2017-05-10,176.5401611328125,155.8896026611328,157.46,174.09,2017-05-18,10.56,8.0,ABFRL
2017-06-29,179.74371337890625,165.63,165.63,179.48,2017-07-17,8.36,18.0,ABFRL
2017-07-28,175.01231384277344,159.93099975585938,167.91,175.07,2017-09-07,4.26,41.0,ABFRL
2017-09-22,165.54,142.8289794921875,165.54,160.36,2017-11-24,-3.13,63.0,ABFRL
2018-01-17,167.42,133.85903930664062,167.42,145.84,2018-04-03,-12.89,76.0,ABFRL
2018-05-08,148.447509765625,140.01971435546875,142.21,147.12,2018-05-14,3.45,6.0,ABFRL
2018-05-22,140.46328735351562,131.69049072265625,138.94,139.76,2018-07-31,0.59,70.0,ABFRL
2018-09-21,192.41004943847656,180.28585815429688,190.2,195.17,2018-10-17,2.61,26.0,ABFRL
2018-12-04,197.78216552734375,178.1665802001953,184.21,197.09,2018-12-13,6.99,9.0,ABFRL
2019-03-27,215.46,190.0443572998047,215.46,215.87,2019-05-31,0.19,65.0,ABFRL
2019-07-29,198.1764373779297,181.76441955566406,196.15,201.06,2019-09-23,2.5,56.0,ABFRL
2020-01-29,235.23902893066406,224.83982849121094,227.65,234.9,2020-02-06,3.18,8.0,ABFRL
2020-03-11,239.54,105.56924438476562,239.54,129.36,2020-06-02,-46.0,83.0,ABFRL
2020-07-14,129.85000610351562,112.4000015258789,121.1,129.85,2020-08-14,7.23,31.0,ABFRL
2020-09-22,137.39999389648438,125.62,125.62,137.31,2020-10-19,9.31,27.0,ABFRL
2020-12-22,163.8000030517578,150.64999389648438,151.65,164.62,2020-12-29,8.55,7.0,ABFRL
2021-01-28,179.25,150.10000610351562,165.62,181.39,2021-02-25,9.52,28.0,ABFRL
2021-04-06,189.8000030517578,164.5500030517578,189.09,186.06,2021-05-14,-1.6,38.0,ABFRL
2021-07-22,224.25,211.95,211.95,225.87,2021-08-02,6.57,11.0,ABFRL
2021-08-11,218.6999969482422,194.0,207.08,217.21,2021-09-03,4.89,23.0,ABFRL
2021-11-30,282.45001220703125,254.42,254.42,282.83,2021-12-16,11.17,16.0,ABFRL
2022-02-15,285.25,250.8000030517578,271.35,285.56,2022-03-21,5.24,34.0,ABFRL
2022-04-26,282.61,226.6999969482422,282.61,258.7,2022-07-12,-8.46,77.0,ABFRL
2022-11-09,323.71,305.5,323.71,314.92,2022-12-15,-2.72,36.0,ABFRL
2022-12-19,307.5,189.85000610351562,303.51,207.31,2023-06-07,-31.7,170.0,ABFRL
2023-08-07,230.89999389648438,199.4499969482422,210.04,232.83,2023-09-06,10.85,30.0,ABFRL
2023-09-27,230.6999969482422,211.0500030517578,217.48,230.79,2023-10-18,6.12,21.0,ABFRL
2023-10-27,226.3000030517578,216.98,216.98,225.87,2023-11-24,4.1,28.0,ABFRL
2024-02-23,229.09,225.1999969482422,229.09,,,,,ABFRL
2016-02-12,1350.8499755859375,1184.8043212890625,1282.43,1348.22,2016-03-18,5.13,35.0,ALKEM
2016-04-04,1340.67,1110.740478515625,1340.67,1261.66,2016-05-31,-5.89,57.0,ALKEM
2016-10-28,1681.199951171875,1447.1470947265625,1638.1,1687.67,2017-01-10,3.03,74.0,ALKEM
2017-04-20,2138.39990234375,2001.5389404296875,2068.99,2110.39,2017-04-21,2.0,1.0,ALKEM
2017-04-25,2017.14,1712.0347900390625,2017.14,1970.1,2017-06-05,-2.33,41.0,ALKEM
2017-06-28,1875.0,1638.652587890625,1820.96,1875.58,2017-08-08,3.0,41.0,ALKEM
2017-08-14,1845.550048828125,1700.9537353515625,1704.48,1799.56,2017-09-26,5.58,43.0,ALKEM
2018-02-02,2260.14990234375,2017.8980712890625,2196.18,2219.84,2018-03-07,1.08,33.0,ALKEM
2018-03-19,2180.85,1658.9122314453125,2180.85,1961.14,2018-05-02,-10.07,44.0,ALKEM
2018-06-06,2024.0,1739.0089111328125,1924.57,2079.55,2018-07-25,8.05,49.0,ALKEM
2018-09-24,2090.4,1801.30419921875,2090.4,1969.11,2018-11-15,-5.8,52.0,ALKEM
2018-11-30,1949.199951171875,1845.083740234375,1869.3,1947.21,2019-01-01,4.17,32.0,ALKEM
2019-01-29,1908.49,1601.1712646484375,1908.49,1670.31,2019-05-09,-12.48,100.0,ALKEM
2019-06-26,1798.449951171875,1586.862060546875,1705.89,1777.52,2019-07-22,4.2,26.0,ALKEM
2019-08-02,1829.8499755859375,1592.37646484375,1724.58,1820.7,2019-08-29,5.57,27.0,ALKEM
2019-12-30,2117.14990234375,2022.138916015625,2030.1,2096.37,2020-01-08,3.26,9.0,ALKEM
2020-03-11,2671.14990234375,2185.979736328125,2592.9,2686.5,2020-04-09,3.61,29.0,ALKEM
2020-05-14,2499.49,2214.392333984375,2499.49,2437.75,2020-07-09,-2.47,56.0,ALKEM
2020-09-01,2900.89990234375,2705.23095703125,2742.64,2907.39,2020-09-14,6.01,13.0,ALKEM
2020-09-25,2775.81,2502.81689453125,2775.81,2736.25,2020-11-06,-1.43,42.0,ALKEM
2020-12-23,2984.050048828125,2866.26,2866.26,2984.95,2021-01-06,4.14,14.0,ALKEM
2021-02-02,2964.75,2504.067138671875,2964.75,2815.75,2021-04-12,-5.03,69.0,ALKEM
2021-10-21,3863.42,3197.708740234375,3863.42,3492.45,2021-12-30,-9.6,70.0,ALKEM
2022-01-25,3473.28,3115.33056640625,3473.28,3387.97,2022-03-16,-2.46,50.0,ALKEM
2022-04-19,3477.3,2854.332275390625,3477.3,3002.91,2022-06-27,-13.64,69.0,ALKEM
2022-06-29,3078.050048828125,2913.761474609375,2976.81,3078.83,2022-07-07,3.43,8.0,ALKEM
2022-08-10,3102.199951171875,2863.90625,3015.0,3094.45,2022-09-08,2.64,29.0,ALKEM
2022-10-11,3219.97,2951.34521484375,3219.97,3059.28,2023-02-07,-4.99,119.0,ALKEM
2023-03-14,3300.300048828125,3072.28,3072.28,3296.14,2023-03-31,7.29,17.0,ALKEM
2023-05-19,3512.85009765625,3223.172607421875,3341.62,3497.43,2023-07-03,4.66,45.0,ALKEM
2023-08-28,3712.39990234375,3434.712890625,3696.14,3676.03,2023-10-30,-0.54,63.0,ALKEM
2024-01-24,5311.14990234375,4884.5,4884.5,5323.25,2024-02-09,8.98,16.0,ALKEM
2024-02-27,5035.05,5035.05,5035.05,,,,,ALKEM
2014-05-02,221.64999389648438,162.9775390625,198.79,220.89,2014-05-14,11.12,12.0,AMBUJACEM
