buy_date,swing_high,swing_low,buy_price,sell_price,sell_date,returns,holding_period,stock
2020-09-02,13490.7998046875,11737.8037109375,12462.0,13447.52,2020-09-29,7.91,27.0,BOSCHLTD
2020-10-14,12980.0,10895.828125,12220.7,13134.0,2020-11-25,7.47,42.0,BOSCHLTD
2021-02-23,15014.7,12640.599609375,15014.7,14129.0,2021-05-12,-5.9,78.0,BOSCHLTD
2021-06-25,15455.900390625,14362.2626953125,15069.82,15163.8,2021-08-05,0.62,41.0,BOSCHLTD
2021-08-06,14950.38,13128.564453125,14950.38,14496.16,2021-09-15,-3.04,40.0,BOSCHLTD
2021-11-29,16872.150390625,15055.453125,16181.5,16805.55,2021-12-31,3.86,32.0,BOSCHLTD
2022-01-25,16269.5498046875,13389.10546875,16120.2,14895.15,2022-04-05,-7.6,70.0,BOSCHLTD
2022-05-09,14627.400390625,12626.5732421875,13860.66,14606.6,2022-06-01,5.38,23.0,BOSCHLTD
2022-06-20,15523.0,12778.1474609375,13467.0,15442.4,2022-06-30,14.67,10.0,BOSCHLTD
2022-09-20,17085.0,15163.873046875,17085.0,16427.45,2022-11-01,-3.85,42.0,BOSCHLTD
2022-12-26,17449.55078125,16156.3662109375,16884.05,17392.6,2023-02-07,3.01,43.0,BOSCHLTD
2023-05-26,19072.30078125,17898.2890625,18875.06,18977.63,2023-06-15,0.54,20.0,BOSCHLTD
2023-08-03,18986.80078125,17969.154296875,18353.56,18891.87,2023-09-04,2.93,32.0,BOSCHLTD
2023-10-04,19717.75,18607.271484375,18856.66,19619.16,2023-10-11,4.04,7.0,BOSCHLTD
2014-05-13,440.3999938964844,361.0068359375,429.54,440.14,2014-05-29,2.47,16.0,BRITANNIA
2014-10-17,719.7249755859375,636.7274169921875,664.3,718.34,2014-10-28,8.13,11.0,BRITANNIA
2015-02-06,1011.4500122070312,894.8111572265625,939.67,1011.91,2015-02-16,7.69,10.0,BRITANNIA
2015-04-22,1123.6500244140625,916.3090209960938,1039.92,1116.89,2015-05-07,7.4,15.0,BRITANNIA
2015-08-26,1561.4000244140625,1264.6968994140625,1494.99,1567.62,2015-10-05,4.86,40.0,BRITANNIA
2015-11-10,1522.57,1244.302978515625,1522.57,1487.53,2015-12-30,-2.3,50.0,BRITANNIA
2016-01-19,1425.324951171875,1145.3572998046875,1381.87,1415.39,2016-04-20,2.43,92.0,BRITANNIA
2016-05-24,1404.1500244140625,1140.843017578125,1347.96,1411.9,2016-07-04,4.74,41.0,BRITANNIA
2016-09-30,1648.2,1258.9620361328125,1648.2,1485.01,2017-01-12,-9.9,104.0,BRITANNIA
2017-03-03,1647.175048828125,1370.271484375,1569.31,1622.85,2017-03-22,3.41,19.0,BRITANNIA
2017-05-29,1851.875,1531.1888427734375,1712.72,1845.77,2017-07-04,7.77,36.0,BRITANNIA
2017-12-15,2386.25,2040.8885498046875,2385.97,2420.34,2018-02-14,1.44,61.0,BRITANNIA
2018-08-08,3314.949951171875,3021.938232421875,3131.38,3317.83,2018-08-20,5.95,12.0,BRITANNIA
2018-09-06,3115.47,2420.0029296875,3115.47,2846.32,2018-11-07,-8.64,62.0,BRITANNIA
2019-02-12,3135.14990234375,2605.697998046875,3120.52,3120.32,2019-03-13,-0.01,29.0,BRITANNIA
2019-04-03,3004.95,2415.30810546875,3004.95,2880.53,2019-05-31,-4.14,58.0,BRITANNIA
2019-06-21,2849.17,2186.321044921875,2849.17,2686.5,2019-08-28,-5.71,68.0,BRITANNIA
2019-11-20,3135.6,2771.433349609375,3135.6,3082.41,2019-12-19,-1.7,29.0,BRITANNIA
2019-12-30,3150.25,2741.26806640625,3065.25,3139.22,2020-01-17,2.41,18.0,BRITANNIA
2020-02-19,3097.51,1960.170654296875,3097.51,2965.1,2020-04-24,-4.27,65.0,BRITANNIA
2020-08-17,3849.15,3217.95166015625,3849.15,3683.99,2020-12-01,-4.29,106.0,BRITANNIA
2021-01-07,3577.8,3155.3876953125,3577.8,3552.15,2021-03-23,-0.72,75.0,BRITANNIA
2021-04-30,3542.60009765625,3253.7275390625,3477.3,3526.78,2021-06-08,1.42,39.0,BRITANNIA
2021-07-07,3573.199951171875,3291.420166015625,3538.6,3561.11,2021-08-04,0.64,28.0,BRITANNIA
2021-09-30,3991.86,3355.4970703125,3991.86,3641.4,2022-01-06,-8.78,98.0,BRITANNIA
2022-01-25,3539.300048828125,3009.35498046875,3519.51,3323.3,2022-04-12,-5.57,77.0,BRITANNIA
2022-06-20,3584.35009765625,3316.5,3316.5,3557.12,2022-07-04,7.26,14.0,BRITANNIA
2022-08-08,3721.550048828125,3570.1865234375,3706.54,3685.03,2022-09-16,-0.58,39.0,BRITANNIA
2022-09-20,3765.64990234375,3628.4,3628.4,3745.18,2022-09-22,3.22,2.0,BRITANNIA
2022-10-27,4139.25,3732.57,3732.57,4119.3,2022-11-09,10.36,13.0,BRITANNIA
2022-12-30,4388.14990234375,4170.3466796875,4376.98,4412.82,2023-01-27,0.82,28.0,BRITANNIA
2023-03-02,4411.95,4129.15283203125,4411.95,4329.2,2023-04-18,-1.88,47.0,BRITANNIA
2023-07-25,5032.03,4498.5,5032.03,4595.9,2023-09-14,-8.67,51.0,BRITANNIA
2023-10-05,4623.60009765625,4397.2998046875,4562.95,4587.05,2023-11-07,0.53,33.0,BRITANNIA
2024-01-24,5078.25,4825.64990234375,5073.34,,,,,BRITANNIA
2014-07-10,403.81,318.2652587890625,403.81,394.28,2014-09-11,-2.36,63.0,CANBK
2014-09-24,391.2503967285156,297.65753173828125,369.6,392.73,2014-11-03,6.26,40.0,CANBK
2014-11-27,405.0134582519531,333.60125732421875,372.92,404.54,2014-12-04,8.48,7.0,CANBK
2015-02-05,445.75,316.4353942871094,445.75,391.91,2015-04-16,-12.08,70.0,CANBK
2015-05-07,356.16,231.1435546875,356.16,301.37,2015-08-05,-15.38,90.0,CANBK
2015-09-03,281.9726257324219,231.549560546875,257.92,282.89,2015-10-06,9.68,33.0,CANBK
2015-11-02,270.58,142.95355224609375,270.58,180.98,2016-03-16,-33.11,135.0,CANBK
2016-05-13,200.75595092773438,160.90731811523438,182.8,200.33,2016-06-01,9.59,19.0,CANBK
2016-11-03,303.37103271484375,261.45745849609375,287.59,304.85,2016-11-15,6.0,12.0,CANBK
2016-12-21,283.82,235.1132354736328,283.82,278.82,2017-01-19,-1.76,29.0,CANBK
2017-03-14,302.1000061035156,261.80499267578125,292.45,302.48,2017-03-30,3.43,16.0,CANBK
2017-05-31,361.54998779296875,300.3452453613281,358.18,364.12,2017-07-11,1.66,41.0,CANBK
2017-08-09,347.48,303.1453857421875,347.48,343.87,2017-09-15,-1.04,37.0,CANBK
2017-09-25,439.8999938964844,282.44891357421875,325.17,440.19,2017-10-26,35.37,31.0,CANBK
2017-12-04,379.25,315.79583740234375,366.82,382.78,2018-01-25,4.35,52.0,CANBK
2018-02-02,326.62,219.0106964111328,326.62,283.18,2018-04-06,-13.3,63.0,CANBK
2018-04-27,272.29998779296875,219.2432403564453,255.77,268.55,2018-06-08,5.0,42.0,CANBK
2018-06-27,258.95001220703125,206.8253631591797,253.46,266.66,2018-07-26,5.21,29.0,CANBK
2018-09-06,271.35,193.57029724121094,271.35,257.7,2018-10-31,-5.03,55.0,CANBK
2019-01-24,262.29998779296875,198.7327880859375,261.8,253.68,2019-03-06,-3.1,41.0,CANBK
2019-04-23,269.24,226.40562438964844,269.24,260.19,2019-05-24,-3.36,31.0,CANBK
2019-07-22,265.62,165.6649169921875,265.62,195.02,2019-10-30,-26.58,100.0,CANBK
2020-01-07,214.47,70.78663635253906,214.47,92.78,2020-06-02,-56.74,147.0,CANBK
2020-07-17,105.6500015258789,92.73886108398438,102.01,104.47,2020-08-20,2.41,34.0,CANBK
2020-09-10,99.14,77.48393249511719,99.14,92.78,2020-11-10,-6.42,61.0,CANBK
2021-01-29,146.5500030517578,130.7,130.7,147.26,2021-02-03,12.67,5.0,CANBK
2021-03-16,159.79,120.27217864990234,159.79,150.15,2021-05-12,-6.03,57.0,CANBK
2021-06-21,155.60000610351562,133.2481689453125,145.72,155.22,2021-08-03,6.52,43.0,CANBK
2021-12-21,219.6999969482422,181.9430694580078,194.82,216.16,2022-01-11,10.95,21.0,CANBK
2022-02-25,228.4499969482422,186.82650756835938,217.08,229.45,2022-03-30,5.7,33.0,CANBK
2022-05-04,232.66,167.8983612060547,232.66,207.96,2022-07-08,-10.62,65.0,CANBK
2022-08-24,238.75,229.65187072753906,229.79,239.84,2022-08-26,4.37,2.0,CANBK
2022-09-26,249.0,201.99746704101562,228.64,246.71,2022-10-20,7.9,24.0,CANBK
2022-12-23,333.29998779296875,280.4397888183594,307.83,334.17,2023-01-02,8.56,10.0,CANBK
2023-01-27,309.34,260.76910400390625,309.34,305.22,2023-03-06,-1.33,38.0,CANBK
2023-05-22,315.0,300.29,300.29,314.82,2023-06-08,4.84,17.0,CANBK
2023-06-26,318.5,293.75,297.88,319.1,2023-07-04,7.12,8.0,CANBK
2023-08-16,338.45001220703125,320.3999938964844,329.64,337.55,2023-09-06,2.4,21.0,CANBK
2023-10-16,380.79998779296875,353.75,367.83,380.09,2023-10-30,3.33,14.0,CANBK
2014-08-13,82.29000091552734,72.00291442871094,77.38,83.58,2014-09-03,8.01,21.0,CHOLAFIN
2014-10-14,96.37999725341797,85.66476440429688,91.94,95.89,2014-11-18,4.3,35.0,CHOLAFIN
2014-11-24,95.98999786376953,83.9782485961914,92.66,94.94,2014-12-26,2.46,32.0,CHOLAFIN
2015-03-23,119.19000244140625,103.6280288696289,113.56,118.58,2015-04-09,4.42,17.0,CHOLAFIN
2015-04-27,121.83999633789062,115.31681060791016,121.4,119.67,2015-05-22,-1.43,25.0,CHOLAFIN
2015-08-10,133.24,113.90898895263672,133.24,126.96,2015-09-29,-4.71,50.0,CHOLAFIN
2015-10-19,128.61000061035156,121.89912414550781,122.91,128.35,2015-11-26,4.43,38.0,CHOLAFIN
2016-01-14,129.27000427246094,112.78107452392578,126.63,131.33,2016-02-02,3.71,19.0,CHOLAFIN
2016-03-01,139.1699981689453,127.71,127.71,140.59,2016-03-29,10.09,28.0,CHOLAFIN
2016-06-27,195.17999267578125,185.12,185.12,194.38,2016-07-21,5.0,24.0,CHOLAFIN
2016-09-07,242.1699981689453,202.48031616210938,224.32,241.78,2016-10-05,7.78,28.0,CHOLAFIN
2016-11-07,233.16,154.5552978515625,233.16,196.01,2016-12-30,-15.93,53.0,CHOLAFIN
2017-02-28,210.6199951171875,175.08245849609375,195.85,206.96,2017-04-11,5.67,42.0,CHOLAFIN
2017-05-25,218.80999755859375,189.820068359375,204.0,220.69,2017-06-14,8.18,20.0,CHOLAFIN
2017-08-14,237.75999450683594,227.79232788085938,230.14,236.21,2017-09-13,2.64,30.0,CHOLAFIN
2017-09-26,235.4199981689453,205.9290771484375,220.27,233.82,2017-10-25,6.15,29.0,CHOLAFIN
2018-01-31,273.010009765625,244.04132080078125,263.11,274.22,2018-02-14,4.22,14.0,CHOLAFIN
2018-03-26,293.7300109863281,276.3807678222656,279.19,291.34,2018-03-28,4.35,2.0,CHOLAFIN
2018-05-17,321.5,286.6291809082031,309.97,318.7,2018-06-14,2.82,28.0,CHOLAFIN
2018-06-29,301.94000244140625,275.1309814453125,296.88,299.79,2018-09-04,0.98,67.0,CHOLAFIN
2018-09-07,278.52,204.51455688476562,278.52,251.73,2018-10-30,-9.62,53.0,CHOLAFIN
2018-12-07,245.24,214.93063354492188,245.24,242.05,2019-02-04,-1.3,59.0,CHOLAFIN
2019-05-03,296.9599914550781,242.68167114257812,270.22,297.51,2019-05-27,10.1,24.0,CHOLAFIN
2019-06-21,284.41,234.16273498535156,284.41,271.54,2019-08-27,-4.53,67.0,CHOLAFIN
2020-01-07,319.95001220703125,296.88,296.88,318.4,2020-01-14,7.25,7.0,CHOLAFIN
2020-02-27,321.55,120.52188110351562,321.55,138.31,2020-06-12,-56.99,106.0,CHOLAFIN
2020-12-23,411.3500061035156,363.21,363.21,412.93,2021-01-04,13.69,12.0,CHOLAFIN
2021-04-13,583.7999877929688,514.56,514.56,583.07,2021-04-29,13.31,16.0,CHOLAFIN
2021-05-17,539.6500244140625,477.5826721191406,533.35,533.32,2021-08-06,-0.01,81.0,CHOLAFIN
2021-09-30,598.75,580.89,580.89,597.5,2021-10-19,2.86,19.0,CHOLAFIN
2021-11-02,638.2999877929688,590.94,590.94,636.8,2021-11-09,7.76,7.0,CHOLAFIN
2021-11-29,561.1500244140625,489.1971740722656,547.52,559.19,2022-01-11,2.13,43.0,CHOLAFIN
2022-03-08,697.4000244140625,610.34,610.34,704.46,2022-03-17,15.42,9.0,CHOLAFIN
2022-05-09,658.4000244140625,605.8995361328125,625.11,648.89,2022-06-06,3.8,28.0,CHOLAFIN
2022-06-14,670.4000244140625,603.0,603.0,664.66,2022-07-19,10.23,35.0,CHOLAFIN
2022-09-19,775.86,711.5481567382812,775.86,737.29,2022-11-03,-4.97,45.0,CHOLAFIN
2022-11-15,742.8499755859375,695.1534423828125,727.77,739.48,2022-12-09,1.61,24.0,CHOLAFIN
2022-12-26,749.7999877929688,665.653076171875,700.13,743.26,2023-02-02,6.16,38.0,CHOLAFIN
2023-03-03,778.5999755859375,714.6087036132812,760.23,775.06,2023-04-05,1.95,33.0,CHOLAFIN
2023-08-01,1141.58,1015.8074340820312,1141.58,1118.38,2023-09-01,-2.03,31.0,CHOLAFIN
2023-10-25,1175.199951171875,1093.270263671875,1171.83,1171.12,2023-12-12,-0.06,48.0,CHOLAFIN
2024-01-25,1255.5,1019.5999755859375,1255.5,,,,,CHOLAFIN
2014-05-08,392.95,370.7950439453125,392.95,388.2,2014-05-19,-1.21,11.0,CIPLA
2014-05-21,414.1000061035156,355.70538330078125,391.95,412.68,2014-06-16,5.29,26.0,CIPLA
2014-10-15,628.4000244140625,581.39,581.39,626.65,2014-10-27,7.78,12.0,CIPLA
2015-02-11,716.9500122070312,643.35,643.35,716.4,2015-03-03,11.35,20.0,CIPLA
2015-04-17,686.0,602.9336547851562,682.39,681.43,2015-05-15,-0.14,28.0,CIPLA
2015-06-05,633.05,551.0302124023438,633.05,623.87,2015-07-06,-1.45,31.0,CIPLA
2015-08-25,680.7999877929688,620.9317016601562,652.24,684.56,2015-10-08,4.96,44.0,CIPLA
2015-11-06,658.27,484.411376953125,658.27,536.8,2016-04-27,-18.45,173.0,CIPLA
2016-05-19,526.72,451.9890441894531,526.72,496.31,2016-06-29,-5.77,41.0,CIPLA
2016-10-03,587.62,508.0975341796875,587.62,563.17,2016-12-02,-4.16,60.0,CIPLA
2016-12-26,584.21,535.7567138671875,584.21,580.63,2017-01-09,-0.61,14.0,CIPLA
2017-02-02,607.9000244140625,577.87,577.87,607.3,2017-02-06,5.09,4.0,CIPLA
2017-04-12,579.4000244140625,471.9910888671875,577.87,556.21,2017-07-03,-3.75,82.0,CIPLA
2017-08-14,590.4500122070312,562.8,562.8,590.43,2017-08-17,4.91,3.0,CIPLA
2017-09-13,591.9000244140625,558.78,558.78,588.94,2017-09-22,5.4,9.0,CIPLA
2017-12-05,612.6500244140625,558.4921875,597.97,610.93,2017-12-28,2.17,23.0,CIPLA
2018-01-23,621.4000244140625,602.0419311523438,605.51,621.83,2018-01-29,2.7,6.0,CIPLA
2018-02-01,621.6500244140625,546.6722412109375,594.86,618.99,2018-02-14,4.06,13.0,CIPLA
2018-03-12,584.9500122070312,535.6759033203125,577.93,582.62,2018-04-17,0.81,36.0,CIPLA
2018-05-17,582.0999755859375,504.2366638183594,560.69,586.01,2018-06-14,4.52,28.0,CIPLA
2018-10-05,639.3499755859375,479.1328430175781,638.48,515.06,2019-02-01,-19.33,119.0,CIPLA
2019-03-25,546.4500122070312,512.9149780273438,528.23,543.62,2019-04-11,2.91,17.0,CIPLA
2019-05-14,559.3499755859375,544.5553588867188,548.73,559.19,2019-05-22,1.91,8.0,CIPLA
2019-06-20,556.7999877929688,534.46,534.46,557.1,2019-07-15,4.24,25.0,CIPLA
2019-07-23,533.65,404.06671142578125,533.65,461.58,2019-10-29,-13.51,98.0,CIPLA
2019-11-18,485.5,465.31,465.31,482.57,2019-11-22,3.71,4.0,CIPLA
2020-01-24,467.32,393.5892639160156,467.32,422.88,2020-03-06,-9.51,42.0,CIPLA
2020-03-13,492.25,389.94,389.94,494.47,2020-04-08,26.81,26.0,CIPLA
2020-05-13,639.3499755859375,559.3480224609375,603.0,636.8,2020-05-26,5.61,13.0,CIPLA
2020-09-09,806.25,712.7,712.7,802.22,2020-09-21,12.56,12.0,CIPLA
2020-10-27,789.2999877929688,704.2041625976562,753.75,785.35,2020-12-15,4.19,49.0,CIPLA
2021-02-02,849.25,811.03,811.03,843.31,2021-02-04,3.98,2.0,CIPLA
2021-02-25,815.0999755859375,741.3632202148438,798.97,815.4,2021-04-01,2.06,35.0,CIPLA
2021-07-28,926.21,866.9771728515625,926.21,922.37,2021-09-02,-0.41,36.0,CIPLA
2021-10-07,938.1500244140625,880.2991943359375,924.6,938.43,2021-11-16,1.5,40.0,CIPLA
2021-11-23,966.7000122070312,896.16,896.16,969.13,2021-11-29,8.14,6.0,CIPLA
2021-12-17,935.5499877929688,849.1543579101562,886.41,932.31,2021-12-30,5.18,13.0,CIPLA
2022-01-20,945.0,856.3112182617188,899.47,943.26,2022-02-01,4.87,12.0,CIPLA
2022-02-25,981.5499877929688,907.51,907.51,977.14,2022-03-10,7.67,13.0,CIPLA
2022-04-20,1006.91,914.2575073242188,1006.91,983.96,2022-05-31,-2.28,41.0,CIPLA
2022-06-17,951.1500244140625,903.0038452148438,936.86,958.18,2022-07-15,2.28,28.0,CIPLA
2022-11-21,1110.47,856.4539184570312,1110.47,884.55,2023-04-05,-20.34,135.0,CIPLA
2023-09-22,1241.0,1150.8499755859375,1213.44,1235.79,2023-11-09,1.84,48.0,CIPLA
2014-07-09,380.39,161.1689453125,380.39,374.22,2014-09-04,-1.62,57.0,COALINDIA
2014-09-16,361.29998779296875,152.99752807617188,352.96,360.19,2014-10-21,2.05,35.0,COALINDIA
2015-01-13,391.8500061035156,178.88134765625,360.29,392.63,2015-01-22,8.98,9.0,COALINDIA
2015-02-03,395.25,180.43341064453125,356.83,392.83,2015-03-02,10.09,27.0,COALINDIA
2015-03-10,380.3500061035156,167.65513610839844,360.79,381.43,2015-04-09,5.72,30.0,COALINDIA
2015-05-07,383.04998779296875,184.54107666015625,355.57,381.04,2015-05-28,7.16,21.0,COALINDIA
2015-08-10,419.99,148.79393005371094,419.99,335.81,2015-12-03,-20.04,115.0,COALINDIA
2015-12-09,326.25,138.84542846679688,317.58,325.37,2016-02-08,2.45,61.0,COALINDIA
2016-02-25,324.04998779296875,156.11679077148438,297.48,322.38,2016-03-09,8.37,13.0,COALINDIA
2016-03-15,300.09,144.62307739257812,300.09,292.43,2016-05-31,-2.55,77.0,COALINDIA
2016-09-07,330.64,164.0449676513672,330.64,324.42,2016-11-02,-1.88,56.0,COALINDIA
2016-11-10,333.20001220703125,175.61376953125,323.41,328.2,2016-11-11,1.48,1.0,COALINDIA
2016-12-15,316.8500061035156,150.20985412597656,291.45,316.41,2017-01-12,8.56,28.0,COALINDIA
2017-03-15,297.98,137.20867919921875,297.98,261.69,2017-07-24,-12.18,131.0,COALINDIA
2017-08-04,253.85000610351562,132.16629028320312,243.21,250.29,2017-09-06,2.91,33.0,COALINDIA
2017-11-10,284.72,147.2373809814453,284.72,277.11,2018-01-05,-2.67,56.0,COALINDIA
2018-03-14,292.45,159.86141967773438,292.45,284.82,2018-04-17,-2.61,34.0,COALINDIA
2018-05-07,289.04998779296875,156.3603973388672,275.17,290.64,2018-05-31,5.62,24.0,COALINDIA
2018-06-19,279.25,153.6900634765625,273.71,277.46,2018-08-06,1.37,48.0,COALINDIA
2018-09-06,282.20001220703125,156.0636749267578,279.89,281.68,2018-10-26,0.64,50.0,COALINDIA
2018-11-02,261.54998779296875,132.2433319091797,260.29,227.66,2019-03-01,-12.54,119.0,COALINDIA
2019-05-14,253.5,145.4586944580078,242.2,253.72,2019-06-03,4.76,20.0,COALINDIA
2019-07-02,252.6999969482422,113.31550598144531,249.54,202.58,2019-09-24,-18.82,84.0,COALINDIA
2019-10-07,208.8000030517578,130.82821655273438,187.88,208.35,2019-10-23,10.9,16.0,COALINDIA
2019-11-22,211.35000610351562,117.2629165649414,197.93,210.29,2020-01-01,6.24,40.0,COALINDIA
2020-01-23,193.01,83.1312484741211,193.01,148.4,2020-06-02,-23.11,131.0,COALINDIA
2020-07-15,136.0,86.17098236083984,129.49,135.97,2020-08-18,5.0,34.0,COALINDIA
2020-09-10,128.64,75.514892578125,128.64,119.65,2020-11-06,-6.99,57.0,COALINDIA
2021-01-25,144.39999389648438,91.34183502197266,135.57,146.17,2021-02-25,7.82,31.0,COALINDIA
2021-03-22,138.29,93.50515747070312,138.29,132.34,2021-05-03,-4.3,42.0,COALINDIA
2021-06-22,149.64,100.52179718017578,149.64,146.26,2021-09-07,-2.26,77.0,COALINDIA
2021-10-29,165.82,114.67436218261719,165.82,155.22,2022-01-04,-6.39,67.0,COALINDIA
2022-02-25,184.8000030517578,153.01,153.01,188.65,2022-03-03,23.29,6.0,COALINDIA
2022-05-04,192.89999389648438,140.34474182128906,189.69,193.53,2022-06-01,2.02,28.0,COALINDIA
2022-06-21,193.89999389648438,162.90240478515625,178.89,192.93,2022-07-13,7.85,22.0,COALINDIA
2022-09-26,234.5500030517578,179.55079650878906,222.1,237.76,2022-10-14,7.05,18.0,COALINDIA
2022-11-16,234.89999389648438,193.2352752685547,234.52,227.36,2023-01-23,-3.05,68.0,COALINDIA
2023-02-13,222.85000610351562,197.91946411132812,212.56,222.78,2023-03-03,4.81,18.0,COALINDIA
2023-03-27,227.6999969482422,193.5996856689453,209.54,226.76,2023-04-13,8.22,17.0,COALINDIA
2023-06-02,231.64999389648438,208.37049865722656,229.64,231.09,2023-07-04,0.63,32.0,COALINDIA
2023-07-31,240.35000610351562,212.96896362304688,229.64,239.94,2023-08-02,4.49,2.0,COALINDIA
2014-05-19,713.0999755859375,554.35400390625,701.77,711.42,2014-06-10,1.38,22.0,COLPAL
2014-08-08,777.625,605.3441162109375,762.17,778.09,2014-09-08,2.09,31.0,COLPAL
2014-12-10,937.1749877929688,724.5036010742188,914.55,944.65,2015-01-08,3.29,29.0,COLPAL
2015-02-05,986.6749877929688,783.3939208984375,923.09,986.54,2015-02-24,6.87,19.0,COLPAL
2015-04-23,1037.050048828125,877.9960327148438,989.92,1039.78,2015-05-20,5.04,27.0,COLPAL
2015-05-28,1001.1500244140625,792.2535400390625,983.77,998.48,2015-06-25,1.5,28.0,COLPAL
2015-08-03,1003.92,764.4629516601562,1003.92,979.78,2015-10-29,-2.4,87.0,COLPAL
2016-01-07,951.33,689.2315063476562,951.33,850.73,2016-03-21,-10.57,74.0,COLPAL
2016-05-23,861.3499755859375,694.3821411132812,814.05,858.68,2016-06-01,5.48,9.0,COLPAL
2016-10-14,984.1500244140625,781.1370849609375,936.66,982.06,2016-11-07,4.85,24.0,COLPAL
2016-11-10,977.36,762.0869750976562,977.36,907.44,2017-01-17,-7.15,68.0,COLPAL
2017-01-30,911.5,763.7623901367188,868.87,900.08,2017-02-20,3.59,21.0,COLPAL
2017-05-16,1036.300048828125,844.7012939453125,974.7,1038.78,2017-06-02,6.57,17.0,COLPAL
2017-07-11,1102.43,898.8900146484375,1102.43,1095.49,2017-08-29,-0.63,49.0,COLPAL
2017-09-26,1090.42,886.284423828125,1090.42,1069.62,2017-12-11,-1.91,76.0,COLPAL
2018-02-06,1107.51,901.1058959960938,1107.51,1080.57,2018-04-04,-2.43,57.0,COLPAL
2018-05-11,1151.5,1008.380615234375,1102.48,1149.62,2018-05-16,4.28,5.0,COLPAL
2018-06-20,1209.97,958.5872802734375,1209.97,1169.08,2018-08-23,-3.38,64.0,COLPAL
2018-09-12,1107.449951171875,921.04052734375,1081.38,1096.49,2018-10-16,1.4,34.0,COLPAL
2019-01-28,1298.36,1095.835693359375,1298.36,1278.18,2019-03-13,-1.55,44.0,COLPAL
2019-03-26,1247.2,1004.7305297851562,1247.2,1200.96,2019-07-19,-3.71,115.0,COLPAL
2019-11-25,1510.51,1303.4892578125,1510.51,1501.26,2020-01-15,-0.61,51.0,COLPAL
2020-01-31,1401.77,1010.2733154296875,1401.77,1348.22,2020-04-09,-3.82,69.0,COLPAL
2020-05-27,1432.1500244140625,1161.0130615234375,1282.38,1430.31,2020-07-14,11.54,48.0,COLPAL
2020-08-28,1440.9000244140625,1232.48388671875,1413.03,1440.66,2020-09-29,1.96,32.0,COLPAL
2021-01-25,1633.9000244140625,1416.6832275390625,1534.99,1631.7,2021-03-08,6.3,42.0,COLPAL
2021-03-26,1566.949951171875,1395.5474853515625,1542.73,1575.63,2021-05-17,2.13,52.0,COLPAL
2021-08-02,1713.52,1545.658935546875,1713.52,1687.92,2021-09-01,-1.49,30.0,COLPAL
2021-09-29,1687.800048828125,1349.92626953125,1686.39,1452.7,2021-12-27,-13.86,89.0,COLPAL
2022-01-21,1496.949951171875,1336.0531005859375,1442.23,1504.44,2022-03-11,4.31,49.0,COLPAL
2022-06-07,1525.09,1428.5496826171875,1525.09,1518.02,2022-07-05,-0.46,28.0,COLPAL
2022-10-12,1631.75,1544.89,1544.89,1629.81,2022-11-01,5.5,20.0,COLPAL
2022-11-17,1636.800048828125,1572.67,1572.67,1632.0,2022-12-09,3.77,22.0,COLPAL
2022-12-16,1581.800048828125,1413.3946533203125,1566.74,1471.61,2023-03-01,-6.07,75.0,COLPAL
2024-01-25,2569.10009765625,2530.79,2530.79,2556.25,2024-02-01,1.01,7.0,COLPAL
2024-02-29,2526.75,2506.37,2506.37,,,,,COLPAL
2014-04-17,159.9499969482422,125.02539825439453,159.79,165.97,2014-05-16,3.87,29.0,DLF
2014-07-30,200.75,95.326904296875,193.51,141.14,2014-11-17,-27.06,110.0,DLF
2014-12-18,147.8000030517578,119.89661407470703,138.19,145.87,2015-01-16,5.56,29.0,DLF
2015-02-24,164.3000030517578,131.61380004882812,148.89,164.52,2015-03-17,10.5,21.0,DLF
2015-04-17,150.75,100.41343688964844,150.75,113.28,2015-06-29,-24.86,73.0,DLF
2015-07-21,122.0999984741211,86.65257263183594,108.69,121.14,2015-08-06,11.45,16.0,DLF
2015-08-25,126.3499984741211,100.3,100.3,123.78,2015-09-21,23.41,27.0,DLF
2015-10-29,124.82,94.26846313476562,124.82,119.8,2016-01-04,-4.02,67.0,DLF
2016-01-14,107.80000305175781,74.95381164550781,107.48,108.6,2016-03-03,1.04,49.0,DLF
2016-05-25,126.5,118.68061828613281,123.36,126.86,2016-05-31,2.84,6.0,DLF
2016-09-02,158.89999389648438,131.39305114746094,151.7,157.76,2016-10-06,3.99,34.0,DLF
2016-11-03,145.52,101.84015655517578,145.52,116.42,2016-12-22,-20.0,49.0,DLF
2016-12-27,118.69999694824219,101.55870056152344,104.02,118.21,2017-01-03,13.64,7.0,DLF
2017-05-30,195.8000030517578,168.87359619140625,175.87,195.12,2017-06-23,10.95,24.0,DLF
2017-07-31,193.36,145.93492126464844,193.36,192.98,2017-09-07,-0.2,38.0,DLF
2017-09-25,178.25,151.62733459472656,173.36,181.09,2017-10-25,4.46,30.0,DLF
2018-02-02,241.2,191.6393280029297,241.2,213.73,2018-04-19,-11.39,76.0,DLF
2018-05-15,206.02,161.9400177001953,206.02,194.92,2018-08-01,-5.39,78.0,DLF
2018-09-14,205.52,138.18336486816406,205.52,162.98,2018-10-31,-20.7,47.0,DLF
2019-01-28,175.60000610351562,160.8,160.8,175.12,2019-03-06,8.91,37.0,DLF
2019-04-12,178.59,154.55282592773438,178.59,176.12,2019-05-23,-1.38,41.0,DLF
